transaction_id,amount,hour,day_of_week,customer_age,account_age_days,avg_amount_30d,transaction_count_24h,transaction_count_7d,distance_from_home,distance_from_usual_location,merchant_risk,merchant_category,is_new_device,is_international,is_online,failed_attempts_24h,password_changed_recently,beneficiary_added_recently,amount_deviation,is_fraud
TXN0019681,129.43,11,2,44,2713,311.95,2,20,29.25,15.87,0.0376,Entertainment,0,0,0,0,0,0,0.415,0
TXN0019682,101.06,9,6,38,4720,78.26,3,22,29.11,20.56,0.2528,Entertainment,0,0,0,0,0,0,1.291,0
TXN0019683,75.09,5,6,27,4703,42.06,0,10,98.68,19.67,0.1142,Healthcare,0,0,0,0,0,0,1.785,0
TXN0019684,67.82,18,6,22,1842,27.26,4,12,41.33,12.34,0.1434,Healthcare,0,0,1,0,0,0,2.488,0
TXN0019685,87.04,3,3,56,427,30.84,0,10,65.23,24.64,0.1482,Bills,0,0,0,0,0,0,2.822,0
TXN0019686,95.86,11,4,30,4716,44.91,2,24,20.66,22.8,0.128,Groceries,0,1,0,0,0,0,2.134,0
TXN0019687,241.39,10,5,69,3283,125.37,2,13,7.15,5.36,0.1971,Food,0,0,1,0,0,0,1.925,0
TXN0019688,115.35,23,5,62,4380,24.8,3,16,43.53,16.67,0.1877,Food,0,0,1,0,0,0,4.651,1
TXN0019689,54.35,2,4,58,402,70.11,2,12,39.02,44.97,0.1456,Online Services,0,0,0,0,0,0,0.775,0
TXN0019690,25.38,20,6,43,1598,36.2,3,14,39.73,13.49,0.3356,Transport,0,1,0,0,0,0,0.701,1
TXN0019691,38.73,16,2,36,33,110.09,2,16,18.16,36.52,0.3772,Groceries,0,0,1,0,0,0,0.352,0
TXN0019692,90.05,18,4,62,1868,40.36,0,12,55.23,4.34,0.09,Transport,0,0,1,0,0,0,2.231,0
TXN0019693,29.61,18,4,20,3769,30.28,3,15,36.01,12.54,0.2867,Online Services,0,0,1,0,0,0,0.978,0
TXN0019694,197.9,18,5,67,864,31.82,2,15,47.82,16.96,0.1075,Food,0,0,0,0,0,0,6.219,0
TXN0019695,109.35,10,6,60,1892,196.58,0,16,43.23,11.18,0.1986,Food,0,0,0,0,0,0,0.556,0
TXN0019696,248.4,13,0,21,4349,51.53,4,16,11.97,49.38,0.2518,Shopping,0,0,1,0,0,0,4.82,0
TXN0019697,31.99,8,5,29,1545,120.98,4,18,53.27,41.41,0.1113,Electronics,0,0,0,0,0,0,0.264,0
TXN0019698,25.64,21,5,67,2661,69.25,0,7,30.41,17.05,0.1074,Online Services,0,0,0,1,0,0,0.37,0
TXN0019699,246.28,5,6,52,2196,84.03,2,14,73.46,9.07,0.1162,Healthcare,0,0,0,0,0,0,2.931,0
TXN0019700,77.44,14,1,37,1053,40.24,3,20,12.94,20.01,0.2571,Bills,0,0,0,0,0,0,1.924,0
TXN0019701,52.83,5,4,61,4647,48.96,5,28,41.5,24.86,0.2256,Travel,0,0,1,1,0,0,1.079,0
TXN0019702,148.93,8,0,54,4052,24.07,3,21,44.95,26.7,0.3164,Electronics,0,0,1,1,0,0,6.187,0
TXN0019703,142.69,23,0,66,1969,25.03,2,11,108.98,9.3,0.1491,Groceries,0,0,1,0,0,0,5.701,0
TXN0019704,15.73,4,4,38,4256,44.55,0,12,84.51,22.44,0.2679,Online Services,0,0,0,0,0,0,0.353,0
TXN0019705,327.78,21,6,48,2501,41.22,3,12,24.38,11.5,0.1852,Electronics,0,0,1,1,0,0,7.952,0
TXN0019706,41.6,19,1,49,3209,47.68,3,13,29.76,31.53,0.2078,Online Services,0,0,1,0,0,0,0.872,0
TXN0019707,471.08,8,5,20,1487,94.78,3,14,42.34,12.19,0.0924,Food,0,0,0,0,0,0,4.97,0
TXN0019708,14.39,8,0,52,1990,213.52,1,17,36.04,10.51,0.6934,Healthcare,0,0,1,0,0,0,0.067,0
TXN0019709,96.06,0,0,55,4633,25.26,3,9,34.92,54.46,0.1408,Entertainment,0,0,0,3,0,0,3.803,0
TXN0019710,53.87,18,4,24,1123,70.54,4,13,11.7,20.52,0.2158,Healthcare,0,0,0,0,0,0,0.764,0
TXN0019711,6.88,15,1,60,2085,34.1,3,15,22.07,18.79,0.3788,Food,1,0,1,0,0,0,0.202,0
TXN0019712,142.16,23,0,40,3838,15.31,0,15,8.88,26.65,0.0807,Healthcare,0,0,0,1,0,0,9.285,0
TXN0019713,7.3,6,6,40,1667,311.44,2,8,19.68,6.38,0.4132,Entertainment,0,0,1,1,0,0,0.023,0
TXN0019714,47.68,9,6,28,3859,50.22,3,10,30.7,7.71,0.2059,Shopping,1,1,0,0,0,0,0.949,0
TXN0019715,237.44,16,0,62,1979,39.87,4,9,93.11,73.0,0.1833,Transport,0,0,0,0,0,0,5.955,1
TXN0019716,36.25,8,6,24,2568,103.41,2,17,5.1,13.09,0.0497,Bills,0,0,1,0,0,0,0.351,0
TXN0019717,23.59,7,0,68,4958,321.91,3,12,61.17,22.05,0.2494,Groceries,0,0,0,1,0,1,0.073,0
TXN0019718,167.4,4,5,48,3721,66.69,1,10,76.29,25.14,0.3214,Electronics,0,0,0,0,0,0,2.51,1
TXN0019719,50.05,23,5,30,4594,355.91,1,11,9.63,24.09,0.1817,Online Services,0,0,0,1,0,0,0.141,0
TXN0019720,41.85,11,2,53,1022,52.46,1,10,115.63,29.12,0.0631,Transport,0,0,1,0,0,0,0.798,0
TXN0019721,288.95,18,0,55,4178,114.12,8,19,65.94,6.9,0.0863,Groceries,0,0,0,1,0,0,2.532,0
TXN0019722,17.42,15,3,31,2661,29.01,4,11,99.99,13.69,0.1237,Groceries,0,0,1,0,0,0,0.6,0
TXN0019723,39.31,14,6,63,3837,29.28,4,20,35.59,22.11,0.5312,Electronics,0,0,1,1,0,0,1.343,0
TXN0019724,180.62,7,0,18,1646,67.22,5,20,15.57,7.38,0.255,Entertainment,0,1,0,0,0,0,2.687,0
TXN0019725,16.17,7,5,24,3667,144.18,2,13,42.93,14.92,0.4287,Shopping,0,0,0,0,0,0,0.112,0
TXN0019726,513.71,11,4,68,4958,36.8,2,10,17.51,19.75,0.2307,Shopping,0,0,1,0,0,0,13.96,0
TXN0019727,51.97,3,6,57,2501,107.85,9,22,10.17,44.2,0.3738,Groceries,0,0,0,1,0,0,0.482,0
TXN0019728,182.31,12,1,42,2138,71.31,1,13,75.4,54.76,0.2073,Shopping,0,0,1,1,0,0,2.557,1
TXN0019729,181.87,2,4,34,2649,43.77,2,16,83.55,20.7,0.1382,Electronics,1,0,0,3,0,0,4.155,0
TXN0019730,55.97,6,3,51,1051,92.83,1,18,53.5,13.65,0.1301,Electronics,0,0,0,0,0,0,0.603,0
TXN0019731,38.44,15,4,53,2820,29.83,2,18,37.16,55.79,0.1405,Food,0,0,1,0,0,0,1.289,0
TXN0019732,63.47,0,1,21,1004,117.06,5,17,14.73,11.64,0.2407,Entertainment,0,0,0,0,0,0,0.542,0
TXN0019733,151.35,1,3,40,3468,45.64,1,13,85.42,9.21,0.1577,Groceries,0,0,1,0,0,0,3.316,0
TXN0019734,21.45,5,6,50,4978,93.67,3,18,78.1,13.17,0.4079,Online Services,0,0,0,0,0,0,0.229,0
TXN0019735,16.71,18,5,48,3819,63.76,3,18,17.64,10.86,0.3924,Transport,0,0,1,0,0,0,0.262,0
TXN0019736,367.54,19,1,57,4996,58.35,2,13,62.46,11.5,0.1936,Bills,1,0,1,0,0,0,6.299,1
TXN0019737,28.64,0,0,65,2215,4.3,2,17,25.2,16.29,0.3091,Shopping,0,0,0,0,0,0,6.66,0
TXN0019738,100.2,6,2,20,4004,35.65,6,13,43.82,15.32,0.1923,Food,0,1,0,0,0,0,2.811,0
TXN0019739,52.85,1,1,45,2821,25.87,4,12,37.75,42.58,0.0701,Groceries,0,1,0,1,0,0,2.043,0
TXN0019740,55.62,0,1,45,2418,82.56,5,15,14.89,17.18,0.137,Entertainment,0,0,0,0,0,0,0.674,0
TXN0019741,345.48,22,1,28,3172,45.9,4,10,48.0,30.16,0.1541,Transport,0,0,1,0,0,0,7.527,0
TXN0019742,60.46,10,3,25,3339,15.58,1,14,47.29,26.96,0.4137,Groceries,0,0,1,0,0,0,3.881,0
TXN0019743,44.24,19,0,65,277,83.43,2,17,21.5,39.03,0.3759,Food,0,0,1,0,0,0,0.53,0
TXN0019744,48.9,16,6,25,3518,48.21,4,12,39.61,9.82,0.1403,Travel,0,1,1,0,0,0,1.014,0
TXN0019745,37.38,10,0,40,2644,52.22,1,9,10.86,12.82,0.482,Shopping,0,1,1,0,0,0,0.716,0
TXN0019746,30.86,18,1,49,677,77.1,3,17,18.66,19.03,0.341,Transport,0,0,1,0,0,0,0.4,0
TXN0019747,37.55,5,3,42,921,66.0,2,15,31.13,8.61,0.2436,Electronics,0,0,1,0,0,0,0.569,0
TXN0019748,451.55,9,0,50,744,247.14,1,12,11.9,16.02,0.2071,Bills,0,0,0,0,1,0,1.827,0
TXN0019749,151.14,9,3,19,4117,108.1,6,19,55.3,8.68,0.2309,Travel,0,0,1,0,0,0,1.398,0
TXN0019750,44.84,13,0,46,1988,57.55,1,7,55.91,45.06,0.5517,Food,0,0,0,0,0,0,0.779,0
TXN0019751,206.21,5,6,60,2173,69.93,7,23,71.69,42.09,0.1385,Transport,0,0,1,0,0,0,2.949,0
TXN0019752,10.75,17,4,44,1892,46.42,3,11,86.16,3.77,0.1345,Shopping,0,1,0,1,0,1,0.232,0
TXN0019753,324.42,20,2,69,3641,37.92,1,9,35.12,64.71,0.1122,Entertainment,0,0,1,0,0,0,8.555,0
TXN0019754,295.72,21,4,42,2356,105.86,2,20,40.19,19.56,0.5634,Shopping,0,0,1,2,0,0,2.794,1
TXN0019755,872.87,21,3,34,4953,183.38,7,16,29.79,43.68,0.0703,Shopping,0,0,1,2,0,0,4.76,0
TXN0019756,213.42,15,5,43,1534,48.23,2,12,18.93,55.53,0.2527,Online Services,0,0,0,0,0,0,4.425,0
TXN0019757,110.26,19,5,33,4758,82.19,2,20,25.4,21.34,0.0412,Entertainment,0,0,1,1,0,0,1.342,0
TXN0019758,294.36,16,5,35,3101,27.64,2,14,70.72,8.83,0.3617,Electronics,0,0,0,0,0,0,10.65,0
TXN0019759,32.47,22,6,41,3210,88.74,4,17,54.09,35.07,0.1623,Bills,0,0,0,0,0,0,0.366,0
TXN0019760,42.32,2,0,31,3782,27.27,3,19,69.75,14.01,0.344,Bills,0,0,0,0,0,0,1.552,0
TXN0019761,61.94,4,5,19,4381,63.69,4,17,63.37,30.96,0.2671,Healthcare,0,0,0,0,0,0,0.973,0
TXN0019762,321.89,10,6,31,4360,76.28,1,12,28.16,21.56,0.3536,Online Services,0,1,1,3,0,0,4.22,0
TXN0019763,24.92,14,1,19,4468,147.04,5,19,36.23,7.3,0.3256,Food,0,0,0,1,0,0,0.169,0
TXN0019764,22.06,21,5,65,2064,11.68,4,17,29.4,38.22,0.385,Online Services,0,0,1,0,0,0,1.889,0
TXN0019765,87.53,2,4,63,3905,182.1,0,11,29.72,39.16,0.4128,Entertainment,0,0,1,1,0,0,0.481,0
TXN0019766,152.19,3,4,31,1481,135.91,4,13,56.26,72.2,0.1866,Shopping,0,0,1,0,0,0,1.12,0
TXN0019767,29.71,20,4,64,2468,81.35,1,16,52.09,6.71,0.1157,Groceries,0,0,0,0,0,0,0.365,0
TXN0019768,144.17,7,2,37,775,43.41,2,17,28.79,5.43,0.1429,Electronics,0,0,0,0,0,0,3.321,0
TXN0019769,321.71,0,6,37,2172,121.81,3,15,20.11,24.5,0.1218,Bills,0,0,1,0,0,0,2.641,0
TXN0019770,265.21,16,5,44,2814,225.36,4,15,63.03,29.07,0.1821,Shopping,0,0,0,0,0,0,1.177,0
TXN0019771,100.11,21,3,65,4178,44.78,3,19,56.13,18.15,0.2041,Food,0,0,0,1,0,0,2.236,0
TXN0019772,60.09,21,4,56,219,163.11,4,17,83.92,76.32,0.0233,Shopping,0,0,0,2,0,0,0.368,0
TXN0019773,490.77,20,6,51,3003,114.96,6,21,37.42,45.13,0.1191,Groceries,0,1,0,2,0,0,4.269,0
TXN0019774,67.88,1,2,58,4291,139.85,2,11,74.54,25.56,0.3497,Transport,0,1,0,0,0,0,0.485,0
TXN0019775,196.65,3,6,63,3887,98.62,0,17,59.4,28.29,0.4118,Healthcare,0,0,1,1,0,1,1.994,0
TXN0019776,633.98,20,0,55,2400,55.65,2,13,5.83,8.82,0.0588,Entertainment,0,0,0,0,0,0,11.392,0
TXN0019777,174.26,16,5,42,2067,22.63,3,19,10.43,28.8,0.1755,Travel,0,1,1,1,0,0,7.7,1
TXN0019778,21.19,5,4,33,3057,38.21,5,15,34.42,27.75,0.1717,Shopping,0,0,1,0,0,0,0.555,0
TXN0019779,16.04,9,4,42,3527,91.78,5,15,57.64,13.53,0.3837,Travel,1,0,1,0,0,0,0.175,0
TXN0019780,47.36,20,4,26,2018,47.33,7,19,2.61,35.47,0.08,Bills,0,0,1,0,1,1,1.001,0
TXN0019781,150.8,22,3,49,2738,13.14,4,21,49.98,4.64,0.1849,Food,1,0,0,0,0,1,11.476,0
TXN0019782,111.22,21,1,60,48,35.22,1,9,21.16,16.08,0.1551,Entertainment,0,0,0,0,0,0,3.158,0
TXN0019783,843.99,11,1,19,1608,23.88,8,22,54.57,12.41,0.652,Entertainment,0,0,1,0,0,0,35.343,0
TXN0019784,109.98,18,6,63,3950,66.57,4,15,8.51,16.41,0.2333,Entertainment,1,0,0,0,0,0,1.652,0
TXN0019785,45.76,1,2,51,2091,104.89,2,17,23.03,24.22,0.2322,Healthcare,0,0,1,0,0,0,0.436,0
TXN0019786,18.11,22,1,65,2384,64.75,5,17,68.85,19.6,0.1339,Online Services,0,0,0,1,0,0,0.28,0
TXN0019787,259.17,5,0,54,4695,18.05,1,19,40.97,46.33,0.2034,Online Services,0,0,1,0,0,0,14.358,1
TXN0019788,66.22,23,2,62,2050,41.26,3,9,31.0,36.02,0.4416,Bills,1,1,0,0,0,0,1.605,0
TXN0019789,11.8,0,5,57,2199,25.11,2,11,9.96,7.45,0.0631,Shopping,0,0,1,0,0,0,0.47,0
TXN0019790,68.42,22,2,36,3802,49.57,2,16,83.06,7.84,0.1239,Healthcare,0,0,1,0,0,0,1.38,0
TXN0019791,21.22,12,3,46,4232,97.62,2,17,43.18,42.83,0.0544,Bills,1,1,1,0,0,0,0.217,0
TXN0019792,40.87,12,4,25,1756,59.36,4,13,77.33,15.71,0.0063,Travel,0,0,0,0,0,0,0.689,0
TXN0019793,67.16,16,4,61,903,56.59,3,19,16.89,7.88,0.2926,Healthcare,0,0,1,0,0,0,1.187,0
TXN0019794,23.55,11,0,52,3248,180.49,3,18,17.3,46.3,0.1993,Groceries,0,0,1,0,0,0,0.13,0
TXN0019795,38.06,22,2,48,541,28.27,4,15,101.53,12.35,0.2202,Bills,0,0,0,0,0,0,1.346,0
TXN0019796,28.34,2,4,51,3636,128.04,3,12,92.01,33.36,0.0588,Electronics,0,0,1,1,0,1,0.221,1
TXN0019797,29.23,15,4,54,2425,44.26,2,19,46.92,11.9,0.0466,Bills,0,1,1,1,0,0,0.66,0
TXN0019798,20.92,5,2,30,4912,363.19,5,21,30.55,10.54,0.1078,Entertainment,0,0,1,0,0,0,0.058,1
TXN0019799,38.28,0,1,49,1521,68.25,3,16,26.02,44.84,0.5376,Groceries,0,0,1,0,0,0,0.561,0
TXN0019800,23.83,15,1,50,3848,14.33,3,17,49.44,19.82,0.224,Healthcare,0,0,0,0,0,0,1.663,0
TXN0019801,130.92,16,0,53,45,41.65,4,19,19.75,17.46,0.37,Electronics,0,0,0,0,0,0,3.143,0
TXN0019802,84.01,3,0,69,147,21.29,1,19,5.04,5.63,0.2084,Transport,0,0,0,3,0,0,3.946,0
TXN0019803,263.47,17,6,35,2257,273.51,1,13,26.85,3.21,0.0626,Groceries,0,0,1,0,0,0,0.963,0
TXN0019804,583.89,22,2,26,3136,32.32,7,13,96.69,24.73,0.249,Groceries,0,0,1,0,0,0,18.066,0
TXN0019805,145.32,16,2,69,858,140.85,5,23,40.35,11.52,0.1623,Bills,0,1,0,0,0,0,1.032,0
TXN0019806,111.84,5,3,37,3092,112.59,2,16,19.1,36.97,0.2459,Food,0,0,0,0,0,0,0.993,0
TXN0019807,156.24,2,3,32,3332,22.99,2,19,26.42,11.65,0.4077,Online Services,0,0,1,1,0,0,6.796,0
TXN0019808,114.04,2,0,38,643,17.58,2,9,10.05,13.95,0.0446,Online Services,0,0,1,0,0,0,6.487,0
TXN0019809,70.65,14,6,59,4317,115.37,7,15,44.38,17.32,0.0305,Groceries,0,1,1,0,0,0,0.612,0
TXN0019810,64.47,5,3,29,3758,42.53,2,13,1.74,8.26,0.1899,Entertainment,0,0,1,0,0,0,1.516,0
TXN0019811,20.6,8,3,19,1685,55.4,1,14,34.29,26.02,0.3745,Groceries,0,0,1,0,0,0,0.372,0
TXN0019812,175.0,1,3,58,1892,62.02,2,13,16.51,37.73,0.1426,Food,0,0,0,1,0,0,2.822,0
TXN0019813,64.33,10,6,44,1381,6.13,4,15,15.64,12.97,0.1209,Bills,0,0,1,1,0,0,10.494,0
TXN0019814,353.17,3,6,54,3130,51.83,3,14,24.32,15.01,0.3623,Food,0,0,1,1,0,0,6.814,0
TXN0019815,191.03,10,0,31,3429,129.17,2,14,2.32,36.69,0.1941,Electronics,0,0,1,1,0,0,1.479,0
TXN0019816,32.46,14,4,29,1364,14.6,5,22,55.19,24.55,0.1881,Shopping,0,0,0,0,0,0,2.223,0
TXN0019817,279.69,23,1,42,2746,100.81,4,9,42.73,3.41,0.0655,Food,1,0,1,0,0,0,2.774,0
TXN0019818,3.51,6,0,62,910,46.4,1,14,38.75,1.7,0.4673,Food,0,0,1,0,0,0,0.076,0
TXN0019819,613.86,7,3,56,2076,23.27,3,14,81.44,28.7,0.3458,Bills,0,0,1,0,0,0,26.38,0
TXN0019820,14.31,19,3,40,1998,70.8,2,20,89.88,37.11,0.1687,Travel,0,0,1,0,0,0,0.202,0
TXN0019821,117.85,22,3,26,1911,53.9,1,12,8.57,48.45,0.2397,Travel,0,0,1,0,0,0,2.186,0
TXN0019822,109.02,9,0,46,1055,151.75,5,22,17.46,20.94,0.1599,Online Services,0,1,1,0,0,0,0.718,0
TXN0019823,242.81,8,4,20,147,35.92,5,14,36.02,17.13,0.546,Shopping,0,0,0,0,0,0,6.76,0
TXN0019824,45.7,17,3,53,4934,143.6,5,20,36.91,18.31,0.1661,Travel,0,0,0,0,0,0,0.318,0
TXN0019825,5.66,18,0,40,2037,53.11,3,19,51.56,48.73,0.2982,Shopping,1,0,1,1,0,1,0.107,0
TXN0019826,45.77,16,2,63,3642,75.53,4,17,42.49,9.17,0.0743,Travel,0,0,0,0,0,0,0.606,0
TXN0019827,51.83,15,0,68,4313,41.93,3,15,5.46,12.48,0.2199,Food,0,0,1,0,0,0,1.236,0
TXN0019828,6.32,3,6,29,216,26.56,1,11,31.3,39.62,0.0857,Healthcare,0,0,0,0,0,0,0.238,0
TXN0019829,70.26,6,5,24,2009,110.86,4,17,57.28,38.88,0.5361,Travel,0,0,0,0,0,0,0.634,0
TXN0019830,19.35,1,3,48,1940,52.74,8,26,58.17,38.03,0.1436,Shopping,0,0,0,0,0,0,0.367,0
TXN0019831,140.67,9,0,20,3185,42.65,3,10,47.02,18.41,0.2776,Food,0,0,0,0,0,0,3.298,0
TXN0019832,50.25,20,5,52,4567,115.16,3,15,5.1,9.58,0.3355,Transport,0,0,1,1,0,0,0.436,0
TXN0019833,636.04,5,2,63,3393,167.94,5,21,46.55,10.44,0.2526,Bills,0,0,1,0,0,0,3.787,0
TXN0019834,49.67,16,4,64,2990,36.65,6,19,90.55,43.05,0.2203,Entertainment,0,0,1,0,0,1,1.355,0
TXN0019835,109.39,10,5,57,1158,187.15,3,14,14.57,29.42,0.0842,Groceries,0,0,1,0,0,0,0.585,0
TXN0019836,52.19,4,2,58,2439,30.38,3,18,19.49,30.39,0.1655,Food,0,0,0,0,0,0,1.718,0
TXN0019837,10.31,5,6,31,3714,64.02,2,14,31.69,6.57,0.1891,Healthcare,0,1,1,0,0,0,0.161,0
TXN0019838,52.7,16,1,65,2698,104.19,3,8,47.24,14.69,0.0875,Transport,0,0,0,0,0,0,0.506,0
TXN0019839,158.61,18,2,57,3055,4.13,1,15,68.29,13.82,0.306,Online Services,0,0,1,0,0,0,38.404,0
TXN0019840,133.26,7,1,21,1540,26.24,3,15,16.66,51.17,0.0917,Food,0,0,0,0,0,0,5.079,0
TXN0019841,47.6,22,2,48,2352,39.56,2,15,47.4,27.91,0.2446,Transport,0,0,1,0,0,0,1.203,0
TXN0019842,12.49,1,5,40,1960,66.67,4,10,49.55,11.48,0.1208,Food,0,0,0,0,0,0,0.187,0
TXN0019843,139.93,13,3,26,2488,54.59,2,14,25.96,2.51,0.1853,Electronics,1,0,1,0,0,0,2.563,0
TXN0019844,108.03,5,6,33,1009,8.56,2,13,10.16,26.57,0.076,Travel,0,0,0,0,0,0,12.62,0
TXN0019845,175.9,21,6,66,3249,40.6,3,12,41.61,41.53,0.1164,Food,0,0,0,0,0,0,4.333,0
TXN0019846,48.66,18,2,43,3561,16.82,3,15,17.14,16.26,0.0743,Online Services,1,0,1,0,0,1,2.893,0
TXN0019847,9.61,1,5,26,3804,34.2,2,13,38.83,41.35,0.1134,Healthcare,0,1,0,0,0,0,0.281,0
TXN0019848,123.2,9,3,60,1205,41.91,2,11,12.02,24.69,0.2259,Groceries,0,0,1,0,0,0,2.94,0
TXN0019849,65.99,17,2,30,2116,63.65,2,16,112.17,52.52,0.1896,Entertainment,0,0,0,0,0,0,1.037,0
TXN0019850,330.44,13,2,43,2141,38.69,8,24,15.64,35.48,0.3932,Entertainment,0,1,0,1,0,0,8.541,0
TXN0019851,68.93,11,0,24,4407,55.45,4,14,20.79,1.56,0.1271,Bills,0,0,0,0,0,0,1.243,0
TXN0019852,63.29,3,3,19,4635,36.05,3,18,59.67,7.58,0.2623,Online Services,0,1,0,1,0,0,1.756,0
TXN0019853,107.75,13,4,68,2409,69.45,2,17,33.93,44.51,0.2336,Online Services,0,0,1,0,0,0,1.551,0
TXN0019854,33.57,2,6,52,2047,20.34,4,21,38.3,24.56,0.0565,Entertainment,0,0,1,0,0,0,1.65,0
TXN0019855,31.76,7,2,49,139,51.39,6,20,18.56,20.59,0.0995,Electronics,0,1,1,2,0,0,0.618,0
TXN0019856,59.59,5,0,18,1705,22.95,2,17,17.35,16.63,0.0898,Shopping,0,0,1,0,0,0,2.597,0
TXN0019857,23.14,15,3,49,378,40.0,1,13,33.01,10.67,0.1216,Healthcare,0,0,0,2,0,0,0.578,0
TXN0019858,51.24,11,2,23,2130,63.14,2,12,31.88,13.21,0.109,Healthcare,0,0,1,0,0,0,0.812,0
TXN0019859,620.48,10,6,25,1951,27.54,0,12,59.14,7.14,0.2784,Groceries,1,0,1,0,0,0,22.53,0
TXN0019860,221.19,20,4,55,1268,49.02,4,13,13.56,37.24,0.191,Online Services,0,0,0,0,0,0,4.512,0
TXN0019861,95.03,9,6,44,4881,41.32,2,9,32.69,46.94,0.3149,Groceries,0,0,0,0,0,0,2.3,0
TXN0019862,397.2,18,2,61,3670,251.97,5,18,13.67,9.12,0.0838,Entertainment,0,0,0,0,0,0,1.576,0
TXN0019863,25.83,21,3,36,3222,70.17,4,17,57.5,19.13,0.2086,Shopping,0,0,1,0,0,0,0.368,0
TXN0019864,1169.12,3,0,34,3403,78.33,4,14,30.61,15.03,0.2085,Transport,1,0,0,0,0,0,14.926,0
TXN0019865,39.27,17,0,60,1745,27.92,6,22,20.72,26.98,0.2474,Shopping,0,0,1,0,0,0,1.407,0
TXN0019866,668.06,1,2,47,1285,8.2,3,22,9.49,15.67,0.6526,Travel,0,0,1,0,0,0,81.471,0
TXN0019867,664.69,15,2,65,4254,34.05,2,18,14.85,25.62,0.1293,Food,0,0,1,0,0,0,19.521,0
TXN0019868,8.88,5,4,46,2118,15.86,4,15,11.96,17.2,0.5738,Bills,0,0,1,1,0,0,0.56,0
TXN0019869,360.38,6,1,27,3577,63.27,2,10,71.84,16.63,0.2945,Shopping,0,0,1,0,0,0,5.696,0
TXN0019870,48.11,20,6,20,2673,65.78,3,15,14.14,7.92,0.0799,Travel,0,0,0,0,0,0,0.731,0
TXN0019871,34.7,4,5,29,134,62.49,6,16,23.93,13.27,0.1772,Food,0,0,1,0,0,0,0.555,0
TXN0019872,121.92,12,6,46,4341,50.61,8,21,14.95,44.82,0.1188,Food,0,0,0,0,0,0,2.409,0
TXN0019873,20.92,18,2,52,129,27.47,0,15,18.64,10.39,0.3502,Groceries,0,0,1,1,0,0,0.762,0
TXN0019874,118.78,19,3,18,1696,30.89,4,18,16.27,15.31,0.3483,Food,0,0,0,2,0,0,3.845,0
TXN0019875,22.6,4,3,31,3772,72.89,3,13,9.39,12.0,0.3552,Shopping,0,1,1,0,0,0,0.31,0
TXN0019876,81.75,8,5,60,2903,237.84,6,20,34.92,15.11,0.4957,Transport,0,0,1,0,0,0,0.344,0
TXN0019877,309.72,13,5,38,4127,64.18,3,18,67.35,7.73,0.2112,Shopping,0,0,0,1,0,0,4.826,0
TXN0019878,104.01,14,3,56,4701,70.38,4,16,13.16,27.07,0.3122,Electronics,0,0,1,0,0,0,1.478,0
TXN0019879,44.09,3,6,37,3563,222.5,2,14,18.2,24.78,0.1677,Electronics,0,0,1,0,0,0,0.198,0
TXN0019880,124.29,14,3,32,1327,52.84,3,11,25.88,43.29,0.2857,Travel,0,0,1,1,0,0,2.352,0
TXN0019881,13.23,0,1,53,47,26.48,1,19,46.99,15.9,0.3512,Online Services,0,0,1,0,1,0,0.5,0
TXN0019882,25.41,15,1,31,3649,71.07,2,25,58.84,7.68,0.3313,Entertainment,0,0,1,2,0,0,0.358,0
TXN0019883,40.66,17,2,52,1613,185.6,3,17,38.71,53.09,0.3227,Groceries,0,0,1,2,0,0,0.219,0
TXN0019884,164.82,11,2,27,3286,105.28,2,8,65.32,33.75,0.0388,Groceries,0,1,1,0,0,0,1.566,1
TXN0019885,106.34,5,1,57,2565,63.19,0,7,46.99,35.98,0.2234,Electronics,0,0,1,0,0,0,1.683,0
TXN0019886,123.4,5,3,67,773,12.85,1,11,23.2,17.85,0.1752,Groceries,0,0,0,1,0,0,9.603,0
TXN0019887,64.62,16,1,65,1843,17.09,3,14,10.77,13.65,0.0484,Food,0,0,0,0,0,0,3.781,0
TXN0019888,26.94,10,6,61,4924,70.06,0,18,34.87,32.92,0.1077,Transport,0,1,0,2,0,0,0.385,0
TXN0019889,369.2,22,2,18,1629,41.9,3,18,22.76,19.54,0.2568,Entertainment,0,0,1,0,0,1,8.811,0
TXN0019890,29.89,23,4,61,3918,50.79,4,14,38.38,24.88,0.1315,Transport,0,0,0,0,0,1,0.589,0
TXN0019891,107.97,10,5,50,3495,113.33,1,16,37.26,36.1,0.2212,Healthcare,0,0,1,0,0,0,0.953,0
TXN0019892,58.62,6,6,42,2160,21.25,1,11,37.67,6.02,0.1573,Transport,0,0,0,0,0,0,2.759,0
TXN0019893,127.41,19,4,59,3803,34.16,5,20,21.82,38.38,0.0965,Food,0,0,1,2,1,0,3.73,0
TXN0019894,33.24,17,1,60,2812,134.33,4,12,47.57,14.62,0.4039,Healthcare,0,0,1,0,0,0,0.247,0
TXN0019895,223.76,3,3,66,3125,21.33,5,14,83.38,15.39,0.5228,Travel,0,0,1,0,0,0,10.49,0
TXN0019896,325.39,22,0,48,1823,130.44,2,11,42.03,16.48,0.3623,Online Services,0,0,0,1,0,0,2.495,0
TXN0019897,208.52,4,1,54,4710,71.13,4,19,67.48,39.84,0.4978,Bills,0,0,0,1,0,0,2.932,0
TXN0019898,79.94,13,6,33,1331,49.67,6,16,53.64,18.99,0.4096,Groceries,1,0,0,1,0,0,1.609,0
